id,Fleet,Fleet_name,Yr,Sex,variable,value
62-CAAL-NZdblnormV2-5,1,F01_LL.JP.1,2022,1,5.5,1.66255e-07
62-CAAL-NZdblnormV2-5,2,F02_LL.JP.2,2022,1,5.5,1.65611e-10
62-CAAL-NZdblnormV2-5,3,F03_LL.JP.3,2022,1,5.5,1.64412e-10
62-CAAL-NZdblnormV2-5,4,F04_LL.JP.4,2022,1,5.5,2.0639e-10
62-CAAL-NZdblnormV2-5,5,F05_LL.TW.4,2022,1,5.5,2.0639e-10
62-CAAL-NZdblnormV2-5,6,F06_LL.AU.2,2022,1,5.5,1.6676e-10
62-CAAL-NZdblnormV2-5,7,F07_LL.AU.3,2022,1,5.5,1.65864e-10
62-CAAL-NZdblnormV2-5,8,F08_LL.NZ.3,2022,1,5.5,1.65864e-10
62-CAAL-NZdblnormV2-5,9,F09.REC.AU.3,2022,1,5.5,1.65371e-10
62-CAAL-NZdblnormV2-5,10,F10_REC.NZ.3,2022,1,5.5,1.63625e-10
62-CAAL-NZdblnormV2-5,11,F11_LL.ALL.1,2022,1,5.5,1.66255e-07
62-CAAL-NZdblnormV2-5,12,F12_LL.ALL.2,2022,1,5.5,1.65611e-10
62-CAAL-NZdblnormV2-5,13,F13_LL.ALL.3,2022,1,5.5,1.64412e-10
62-CAAL-NZdblnormV2-5,14,F14_LL.ALL.4,2022,1,5.5,2.0639e-10
62-CAAL-NZdblnormV2-5,15,F16_LL.JP.2_early,2022,1,5.5,1.65611e-10
62-CAAL-NZdblnormV2-5,16,S01_INDEX.1-4,2022,1,5.5,1.63312e-10
62-CAAL-NZdblnormV2-5,1,F01_LL.JP.1,2022,1,6.5,2.32207e-07
62-CAAL-NZdblnormV2-5,2,F02_LL.JP.2,2022,1,6.5,2.31308e-10
62-CAAL-NZdblnormV2-5,3,F03_LL.JP.3,2022,1,6.5,2.29634e-10
62-CAAL-NZdblnormV2-5,4,F04_LL.JP.4,2022,1,6.5,2.88263e-10
62-CAAL-NZdblnormV2-5,5,F05_LL.TW.4,2022,1,6.5,2.88263e-10
62-CAAL-NZdblnormV2-5,6,F06_LL.AU.2,2022,1,6.5,2.32913e-10
62-CAAL-NZdblnormV2-5,7,F07_LL.AU.3,2022,1,6.5,2.31661e-10
62-CAAL-NZdblnormV2-5,8,F08_LL.NZ.3,2022,1,6.5,2.31661e-10
62-CAAL-NZdblnormV2-5,9,F09.REC.AU.3,2022,1,6.5,2.30972e-10
62-CAAL-NZdblnormV2-5,10,F10_REC.NZ.3,2022,1,6.5,2.28534e-10
62-CAAL-NZdblnormV2-5,11,F11_LL.ALL.1,2022,1,6.5,2.32207e-07
62-CAAL-NZdblnormV2-5,12,F12_LL.ALL.2,2022,1,6.5,2.31308e-10
62-CAAL-NZdblnormV2-5,13,F13_LL.ALL.3,2022,1,6.5,2.29634e-10
62-CAAL-NZdblnormV2-5,14,F14_LL.ALL.4,2022,1,6.5,2.88263e-10
62-CAAL-NZdblnormV2-5,15,F16_LL.JP.2_early,2022,1,6.5,2.31308e-10
62-CAAL-NZdblnormV2-5,16,S01_INDEX.1-4,2022,1,6.5,2.28096e-10
62-CAAL-NZdblnormV2-5,1,F01_LL.JP.1,2022,1,7.5,3.09151e-07
62-CAAL-NZdblnormV2-5,2,F02_LL.JP.2,2022,1,7.5,3.07954e-10
62-CAAL-NZdblnormV2-5,3,F03_LL.JP.3,2022,1,7.5,3.05725e-10
62-CAAL-NZdblnormV2-5,4,F04_LL.JP.4,2022,1,7.5,3.83783e-10
62-CAAL-NZdblnormV2-5,5,F05_LL.TW.4,2022,1,7.5,3.83783e-10
62-CAAL-NZdblnormV2-5,6,F06_LL.AU.2,2022,1,7.5,3.10091e-10
62-CAAL-NZdblnormV2-5,7,F07_LL.AU.3,2022,1,7.5,3.08425e-10
62-CAAL-NZdblnormV2-5,8,F08_LL.NZ.3,2022,1,7.5,3.08425e-10
62-CAAL-NZdblnormV2-5,9,F09.REC.AU.3,2022,1,7.5,3.07508e-10
