id,Fleet,Fleet_name,Used,Kind,Sex,Bin,Obs,Exp,Dev,effN,Nsamp_in,Nsamp_adj
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,5,0.033746794,0.026484062,0.00726273200000002,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,7,0.031576852,0.026484058,0.00509279400000002,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,9,0.062268652,0.026484061,0.035784591,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,11,0.066794928,0.026484062,0.040310866,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,13,0.089488226,0.026484074,0.063004152,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,15,0.095012218,0.02648416,0.068528058,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,17,0.074003036,0.02648462,0.047518416,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,19,0.069439892,0.026486443,0.042953449,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,21,0.085283922,0.026492802,0.05879112,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,23,0.081362838,0.026512029,0.054850809,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,25,0.088992502,0.026566344,0.062426158,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,27,0.07291599,0.026707567,0.046208423,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,29,0.080213246,0.02703843,0.053174816,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,31,0.057779754,0.027762121,0.030017633,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,33,0.0669488,0.029229747,0.037719053,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,35,0.07491113,0.03192244,0.04298869,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,37,0.082247984,0.0364191,0.045828884,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,39,0.110783174,0.04385263,0.066930544,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,41,0.09161582,0.05512305,0.03649277,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,43,0.084594746,0.07109611,0.013498636,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,45,0.097434518,0.09304494,0.00438957799999998,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,47,0.158213536,0.1220363,0.036177236,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,49,0.212316966,0.15895178,0.053365186,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,51,0.388494518,0.207325,0.181169518,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,53,0.358901292,0.26453105,0.0943702420000001,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,55,0.460364814,0.33043123,0.129933584,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,57,0.517214642,0.4042016,0.113013042,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,59,0.779499442,0.4967178,0.282781642,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,61,0.679769744,0.5843815,0.0953882440000001,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,63,0.721968744,0.6814337,0.0405350439999999,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,65,0.865870774,0.7795835,0.086287274,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,67,1.085592442,0.8713251,0.214267342,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,69,1.09204359,0.9606584,0.13138519,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,71,1.114981742,1.037443,0.077538742,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,73,1.2647316,1.1001474,0.1645842,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,75,1.111381,1.1530181,-0.0416371,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,77,1.196441042,1.1837933,0.0126477420000002,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,79,0.95475761,1.2009421,-0.24618449,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,81,1.2676806,1.2004691,0.0672115,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,83,1.158058584,1.1851889,-0.0271303159999998,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,85,1.045382384,1.1564667,-0.111084316,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,87,0.919222208,1.1091117,-0.189889492,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,89,0.980221734,1.057118,-0.076896266,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,91,0.725428176,0.9972989,-0.271870724,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,93,0.80443447,0.9314327,-0.12699823,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,95,0.778005946,0.8593602,-0.0813542540000001,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,97,0.736466244,0.7805526,-0.044086356,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,99,0.56985413,0.7107299,-0.14087577,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,101,0.4921333,0.6457902,-0.1536569,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,103,0.42453442,0.5855837,-0.16104928,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,105,0.526653022,0.5299306,-0.00327757800000006,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,107,0.366544946,0.4786437,-0.112098754,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,109,0.296189056,0.43152976,-0.135340704,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,111,0.238840468,0.38839009,-0.149549622,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,113,0.283221586,0.34902023,-0.065798644,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,115,0.305524314,0.313211,-0.00768668600000017,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,117,0.252174764,0.28075011,-0.028575346,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,119,0.220727954,0.25142253,-0.0306945759999999,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,121,0.15410313,0.22501321,-0.07091008,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,123,0.125598492,0.20130797,-0.075709478,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,125,0.131645274,0.18009592,-0.048450646,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,127,0.130370082,0.16117124,-0.030801158,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,129,0.123426304,0.14433494,-0.0209086360000001,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,131,0.08872231,0.12939644,-0.04067413,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,133,0.064734532,0.11617488,-0.051440348,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,135,0.07110685,0.1045,-0.03339315,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,137,0.063545472,0.09421304,-0.030667568,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,139,0.125027382,0.1359104,-0.010883018,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,143,0.102444952,0.10631301,-0.00386805800000002,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,147,0.070791682,0.08548023,-0.014688548,7589.78,724.037607,724.037607
61-CAAL-NZdblnormV2-25,2,F02_LL.JP.2,yes,SIZE,1,151,0.077180302,0.06992492,0.00725538199999998,7589.78,724.037607,724.037607
